Order_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,City,Zone,Warehouse_ID,Delivery_Agent_ID,Vendor,Product_Category,Order_Value_INR,Payment_Mode,Promised_Delivery_Days,Actual_Delivery_Days,Delay_Days,Is_Delayed,Delay_Reason,SLA_Breached,Delivery_Attempts,Month,Quarter,Is_Festive_Season,Is_Monsoon_Season
ORD104009,2024-06-17 08:44,2024-06-18,2024-06-18,Bhopal,Central,WH_BHO_01,AGT_0135,XpressBees,Beauty,10870.2,COD,1,2,1,Yes,None,No,1,June,Q2,No,Yes
ORD104010,2024-04-11 23:16,2024-04-16,2024-04-16,Indore,Central,WH_IND_01,AGT_0076,DTDC,Fashion,9099.7,Prepaid,5,5,0,No,None,No,1,April,Q2,No,No
ORD104011,2024-09-28 12:02,2024-09-30,2024-09-30,Lucknow,North,WH_LKO_01,AGT_0020,XpressBees,Groceries,11935.79,Prepaid,2,2,0,No,None,No,1,September,Q3,No,Yes
ORD104012,2024-12-05 06:01,2024-12-10,2024-12-15,Kolkata,East,WH_KOL_01,AGT_0006,Ecom Express,Toys,9326.84,COD,5,10,5,Yes,Wrong Address,Yes,1,December,Q4,No,No
ORD104013,2024-07-02 01:32,2024-07-04,2024-07-03,Delhi,North,WH_DEL_01,AGT_0136,Ekart,Fashion,13959.07,COD,2,2,0,No,None,No,1,July,Q3,No,Yes
ORD104014,2024-11-04 20:47,2024-11-07,2024-11-14,Bangalore,South,WH_BLR_01,AGT_0078,Delhivery,Toys,7693.09,Prepaid,3,10,7,Yes,Wrong Address,Yes,1,November,Q4,Yes,No
ORD104015,2024-09-08 22:19,2024-09-10,2024-09-09,Surat,West,WH_SRT_01,AGT_0052,BlueDart,Groceries,6949.16,COD,2,2,0,No,None,No,1,September,Q3,No,Yes
ORD104016,2024-07-01 21:03,2024-07-02,2024-07-02,Lucknow,North,WH_LKO_01,AGT_0049,Shadowfax,Electronics,6791.48,COD,1,1,0,No,None,No,1,July,Q3,No,Yes
ORD104017,2024-06-12 15:50,2024-06-17,2024-06-16,Nagpur,Central,WH_NGP_01,AGT_0069,Delhivery,Beauty,5978.04,COD,5,5,0,No,None,No,1,June,Q2,No,Yes
ORD104018,2024-05-09 15:17,2024-05-10,2024-05-09,Bangalore,South,WH_BLR_01,AGT_0112,Shadowfax,Groceries,12489.98,Prepaid,1,1,0,No,None,No,1,May,Q2,No,No
ORD104019,2024-12-28 02:41,2024-12-31,2024-12-30,Pune,West,WH_PUN_01,AGT_0140,DTDC,Beauty,14416.98,COD,3,3,0,No,None,No,1,December,Q4,No,No
ORD104020,2024-02-08 14:33,2024-02-10,2024-02-10,Kolkata,East,WH_KOL_01,AGT_0067,Delhivery,Beauty,11207.01,COD,2,2,0,No,None,No,1,February,Q1,No,No
ORD104021,2024-07-19 00:05,2024-07-24,2024-07-23,Bhopal,Central,WH_BHO_01,AGT_0040,BlueDart,Electronics,8992.68,COD,5,8,3,Yes,None,No,1,July,Q3,No,Yes
ORD104022,2024-07-30 21:32,2024-08-01,2024-08-01,Kolkata,East,WH_KOL_01,AGT_0143,XpressBees,Toys,13919.18,COD,2,2,0,No,None,No,1,July,Q3,No,Yes
ORD104023,2024-09-01 15:24,2024-09-04,2024-09-06,Ahmedabad,West,WH_AMD_01,AGT_0030,Shadowfax,Books,4570.27,COD,3,5,2,Yes,Vehicle Breakdown,No,1,September,Q3,No,Yes
ORD104024,2024-04-08 14:17,2024-04-09,2024-04-08,Indore,Central,WH_IND_01,AGT_0047,Shadowfax,Beauty,6359.54,COD,1,1,0,No,None,No,1,April,Q2,No,No
ORD104025,2024-04-24 21:24,2024-04-29,2024-04-28,Lucknow,North,WH_LKO_01,AGT_0060,BlueDart,Books,6895.99,COD,5,5,0,No,None,No,1,April,Q2,No,No
ORD104026,2024-06-05 18:40,2024-06-12,2024-06-11,Patna,East,WH_PAT_01,AGT_0103,XpressBees,Sports,9135.09,COD,7,7,0,No,None,No,1,June,Q2,No,Yes
ORD104027,2024-06-01 20:10,2024-06-03,2024-06-03,Surat,West,WH_SRT_01,AGT_0102,Dunzo,Books,6654.81,COD,2,2,0,No,None,No,1,June,Q2,No,Yes
ORD104028,2024-09-15 22:44,2024-09-17,2024-09-16,Kolkata,East,WH_KOL_01,AGT_0016,Dunzo,Groceries,1160.72,COD,2,2,0,No,None,No,1,September,Q3,No,Yes
ORD104029,2024-05-02 16:34,2024-05-05,2024-05-04,Chennai,South,WH_CHN_01,AGT_0069,DTDC,Home & Kitchen,13012.32,COD,3,5,2,Yes,None,No,1,May,Q2,No,No
ORD104030,2024-01-13 04:52,2024-01-20,2024-01-20,Hyderabad,South,WH_HYD_01,AGT_0070,DTDC,Sports,13494.04,Prepaid,7,7,0,No,None,No,1,January,Q1,No,No
ORD104031,2024-03-31 08:03,2024-04-02,2024-04-02,Bhopal,Central,WH_BHO_01,AGT_0132,Ecom Express,Books,12328.94,Prepaid,2,2,0,No,None,No,1,March,Q1,No,No
ORD104032,2024-07-16 22:46,2024-07-23,2024-07-22,Jaipur,North,WH_JAI_01,AGT_0125,Ekart,Books,8158.05,COD,7,7,0,No,None,No,1,July,Q3,No,Yes
ORD104033,2024-06-06 14:51,2024-06-11,2024-06-14,Bangalore,South,WH_BLR_01,AGT_0088,Delhivery,Toys,8315.58,Prepaid,5,8,3,Yes,Route Optimization Failure,Yes,1,June,Q2,No,Yes
ORD104034,2024-07-27 03:53,2024-08-01,2024-08-07,Indore,Central,WH_IND_01,AGT_0051,Dunzo,Home & Kitchen,3292.67,COD,5,11,6,Yes,Route Optimization Failure,Yes,1,July,Q3,No,Yes
ORD104035,2024-05-29 00:44,2024-05-31,2024-05-30,Delhi,North,WH_DEL_01,AGT_0044,Ecom Express,Fashion,6057.36,COD,2,2,0,No,None,No,1,May,Q2,No,No
ORD104036,2024-12-11 21:25,2024-12-18,2024-12-18,Chennai,South,WH_CHN_01,AGT_0047,Ekart,Fashion,7270.85,COD,7,7,0,No,None,No,1,December,Q4,No,No
ORD104037,2024-08-25 18:40,2024-08-27,2024-08-31,Chennai,South,WH_CHN_01,AGT_0101,Delhivery,Toys,9835.96,COD,2,6,4,Yes,Warehouse Processing Delay,Yes,1,August,Q3,No,Yes
ORD104038,2024-08-14 02:40,2024-08-17,2024-08-17,Bhopal,Central,WH_BHO_01,AGT_0138,Dunzo,Sports,6984.77,Prepaid,3,3,0,No,None,No,1,August,Q3,No,Yes
ORD104039,2024-12-20 05:12,2024-12-23,2024-12-22,Kolkata,East,WH_KOL_01,AGT_0018,DTDC,Home & Kitchen,14719.13,Prepaid,3,3,0,No,None,No,1,December,Q4,No,No
ORD104040,2024-08-14 07:16,2024-08-17,2024-08-20,Hyderabad,South,WH_HYD_01,AGT_0081,Shadowfax,Fashion,12509.73,Prepaid,3,6,3,Yes,Route Optimization Failure,Yes,1,August,Q3,No,Yes
ORD104041,2024-04-05 05:04,2024-04-12,2024-04-17,Jaipur,North,WH_JAI_01,AGT_0007,Dunzo,Electronics,1401.04,Prepaid,7,12,5,Yes,High Order Volume,Yes,1,April,Q2,No,No
ORD104042,2024-08-21 15:41,2024-08-26,2024-08-25,Pune,West,WH_PUN_01,AGT_0101,Delhivery,Home & Kitchen,12426.61,Prepaid,5,5,0,No,None,No,1,August,Q3,No,Yes
ORD104043,2024-06-01 10:15,2024-06-08,2024-06-12,Indore,Central,WH_IND_01,AGT_0063,Shadowfax,Home & Kitchen,2546.08,COD,7,11,4,Yes,Weather Conditions,Yes,1,June,Q2,No,Yes
ORD104044,2024-12-21 23:47,2024-12-23,2024-12-22,Hyderabad,South,WH_HYD_01,AGT_0104,DTDC,Sports,641.0,Prepaid,2,2,0,No,None,No,1,December,Q4,No,No
ORD104045,2024-06-16 19:04,2024-06-19,2024-06-19,Ahmedabad,West,WH_AMD_01,AGT_0123,Delhivery,Home & Kitchen,12758.76,COD,3,3,0,No,None,No,1,June,Q2,No,Yes
ORD104046,2024-07-03 13:34,2024-07-05,2024-07-07,Mumbai,West,WH_MUM_01,AGT_0079,Shadowfax,Home & Kitchen,760.52,COD,2,4,2,Yes,Customer Unavailable,No,3,July,Q3,No,Yes
ORD104047,2024-04-08 12:55,2024-04-13,2024-04-12,Pune,West,WH_PUN_01,AGT_0080,DTDC,Books,6638.66,COD,5,5,0,No,None,No,1,April,Q2,No,No
ORD104048,2024-10-23 16:56,2024-10-24,2024-10-28,Indore,Central,WH_IND_01,AGT_0007,Ekart,Home & Kitchen,11311.13,COD,1,5,4,Yes,Vehicle Breakdown,Yes,1,October,Q4,Yes,No
ORD104049,2024-12-29 00:17,2024-12-31,2024-12-31,Pune,West,WH_PUN_01,AGT_0045,Delhivery,Fashion,2330.3,Prepaid,2,2,0,No,None,No,1,December,Q4,No,No
ORD104050,2024-08-16 08:13,2024-08-19,2024-08-24,Chennai,South,WH_CHN_01,AGT_0129,XpressBees,Electronics,8191.2,Prepaid,3,8,5,Yes,Route Optimization Failure,Yes,1,August,Q3,No,Yes
ORD104051,2024-03-09 03:06,2024-03-11,2024-03-10,Ahmedabad,West,WH_AMD_01,AGT_0095,Delhivery,Electronics,7747.28,Prepaid,2,2,0,No,None,No,1,March,Q1,No,No
ORD104052,2024-01-02 21:49,2024-01-05,2024-01-05,Indore,Central,WH_IND_01,AGT_0132,Ecom Express,Electronics,7427.56,COD,3,6,3,Yes,None,No,1,January,Q1,No,No
ORD104053,2024-05-01 01:19,2024-05-02,2024-05-05,Mumbai,West,WH_MUM_01,AGT_0031,XpressBees,Fashion,13072.04,Prepaid,1,4,3,Yes,Weather Conditions,Yes,1,May,Q2,No,No
ORD104054,2024-05-20 06:58,2024-05-22,2024-05-22,Bhopal,Central,WH_BHO_01,AGT_0028,Delhivery,Groceries,7479.97,Prepaid,2,2,0,No,None,No,1,May,Q2,No,No
ORD104055,2024-06-25 08:36,2024-06-28,2024-06-27,Delhi,North,WH_DEL_01,AGT_0013,Ecom Express,Fashion,8732.19,COD,3,3,0,No,None,No,1,June,Q2,No,Yes
ORD104056,2024-02-04 07:24,2024-02-07,2024-02-13,Lucknow,North,WH_LKO_01,AGT_0147,Shadowfax,Electronics,4857.37,Prepaid,3,9,6,Yes,Warehouse Processing Delay,Yes,1,February,Q1,No,No
ORD104057,2024-10-04 20:13,2024-10-09,2024-10-14,Chennai,South,WH_CHN_01,AGT_0028,BlueDart,Beauty,13364.32,Prepaid,5,10,5,Yes,Traffic Congestion,Yes,1,October,Q4,Yes,No
ORD104058,2024-02-12 10:57,2024-02-14,2024-02-14,Patna,East,WH_PAT_01,AGT_0051,Shadowfax,Books,417.96,COD,2,2,0,No,None,No,1,February,Q1,No,No
ORD104059,2024-05-16 19:31,2024-05-18,2024-05-19,Surat,West,WH_SRT_01,AGT_0086,XpressBees,Sports,645.58,Prepaid,2,3,1,Yes,Warehouse Processing Delay,No,1,May,Q2,No,No
ORD104060,2024-11-18 00:22,2024-11-20,2024-11-27,Hyderabad,South,WH_HYD_01,AGT_0077,BlueDart,Books,14483.69,Prepaid,2,9,7,Yes,High Order Volume,Yes,1,November,Q4,Yes,No
ORD104061,2024-09-10 01:16,2024-09-15,2024-09-21,Lucknow,North,WH_LKO_01,AGT_0042,XpressBees,Beauty,4942.15,Prepaid,5,11,6,Yes,High Order Volume,Yes,1,September,Q3,No,Yes
ORD104062,2024-05-24 01:53,2024-05-27,2024-05-27,Nagpur,Central,WH_NGP_01,AGT_0051,Shadowfax,Home & Kitchen,11387.28,COD,3,6,3,Yes,None,No,1,May,Q2,No,No
ORD104063,2024-02-20 20:00,2024-02-22,2024-02-21,Lucknow,North,WH_LKO_01,AGT_0040,Shadowfax,Electronics,10450.14,COD,2,2,0,No,None,No,1,February,Q1,No,No
ORD104064,2024-09-16 10:43,2024-09-23,2024-09-23,Delhi,North,WH_DEL_01,AGT_0067,XpressBees,Books,8030.05,Prepaid,7,7,0,No,None,No,1,September,Q3,No,Yes
ORD104065,2024-10-29 00:02,2024-11-05,2024-11-04,Bangalore,South,WH_BLR_01,AGT_0050,BlueDart,Home & Kitchen,4999.45,COD,7,7,0,No,None,No,1,October,Q4,Yes,No
ORD104066,2024-01-13 06:28,2024-01-18,2024-01-19,Ahmedabad,West,WH_AMD_01,AGT_0053,Shadowfax,Books,918.38,COD,5,6,1,Yes,Customer Unavailable,No,2,January,Q1,No,No
ORD104067,2024-05-09 16:29,2024-05-16,2024-05-18,Ahmedabad,West,WH_AMD_01,AGT_0004,DTDC,Fashion,14629.56,COD,7,9,2,Yes,Weather Conditions,No,1,May,Q2,No,No
ORD104068,2024-01-30 23:04,2024-02-06,2024-02-12,Kolkata,East,WH_KOL_01,AGT_0071,BlueDart,Electronics,1263.23,Prepaid,7,13,6,Yes,Warehouse Processing Delay,Yes,1,January,Q1,No,No
ORD104069,2024-07-02 09:46,2024-07-03,2024-07-02,Jaipur,North,WH_JAI_01,AGT_0150,BlueDart,Fashion,10277.98,COD,1,1,0,No,None,No,1,July,Q3,No,Yes
ORD104070,2024-12-13 10:10,2024-12-16,2024-12-15,Chennai,South,WH_CHN_01,AGT_0070,Delhivery,Beauty,10540.82,COD,3,5,2,Yes,None,No,1,December,Q4,No,No
ORD104071,2024-02-21 04:42,2024-02-28,2024-02-27,Chennai,South,WH_CHN_01,AGT_0032,Ekart,Home & Kitchen,1080.54,Prepaid,7,7,0,No,None,No,1,February,Q1,No,No
ORD104072,2024-03-15 18:16,2024-03-16,2024-03-16,Kolkata,East,WH_KOL_01,AGT_0041,XpressBees,Books,1777.41,Prepaid,1,1,0,No,None,No,1,March,Q1,No,No
ORD104073,2024-12-26 01:38,2024-12-31,2024-12-30,Chennai,South,WH_CHN_01,AGT_0100,Delhivery,Groceries,13981.59,COD,5,5,0,No,None,No,1,December,Q4,No,No
ORD104074,2024-07-30 22:36,2024-08-02,2024-08-01,Bhopal,Central,WH_BHO_01,AGT_0057,XpressBees,Groceries,177.41,Prepaid,3,3,0,No,None,No,1,July,Q3,No,Yes
ORD104075,2024-01-12 03:26,2024-01-17,2024-01-17,Nagpur,Central,WH_NGP_01,AGT_0063,Dunzo,Beauty,5158.31,COD,5,5,0,No,None,No,1,January,Q1,No,No
ORD104076,2024-04-23 17:46,2024-04-25,2024-04-25,Bangalore,South,WH_BLR_01,AGT_0101,DTDC,Books,1626.7,Prepaid,2,2,0,No,None,No,1,April,Q2,No,No
ORD104077,2024-03-27 05:51,2024-04-03,2024-04-07,Indore,Central,WH_IND_01,AGT_0132,XpressBees,Sports,9987.54,Prepaid,7,11,4,Yes,Weather Conditions,Yes,1,March,Q1,No,No
ORD104078,2024-10-19 20:00,2024-10-22,2024-10-22,Surat,West,WH_SRT_01,AGT_0140,Ecom Express,Fashion,260.01,COD,3,3,0,No,None,No,1,October,Q4,Yes,No
ORD104079,2024-07-22 04:21,2024-07-27,2024-07-26,Hyderabad,South,WH_HYD_01,AGT_0013,Delhivery,Books,540.25,COD,5,5,0,No,None,No,1,July,Q3,No,Yes
ORD104080,2024-07-09 18:05,2024-07-12,2024-07-11,Bhopal,Central,WH_BHO_01,AGT_0043,Shadowfax,Sports,5690.92,COD,3,5,2,Yes,None,No,1,July,Q3,No,Yes
ORD104081,2024-08-05 08:15,2024-08-08,2024-08-09,Lucknow,North,WH_LKO_01,AGT_0146,Ekart,Toys,3093.99,COD,3,6,3,Yes,Route Optimization Failure,No,1,August,Q3,No,Yes
ORD104082,2024-01-31 21:10,2024-02-01,2024-01-31,Jaipur,North,WH_JAI_01,AGT_0028,Shadowfax,Beauty,9706.74,COD,1,1,0,No,None,No,1,January,Q1,No,No
ORD104083,2024-11-27 07:46,2024-11-30,2024-12-03,Surat,West,WH_SRT_01,AGT_0075,Delhivery,Home & Kitchen,12638.98,Prepaid,3,6,3,Yes,High Order Volume,Yes,1,November,Q4,Yes,No
ORD104084,2024-07-13 04:46,2024-07-16,2024-07-18,Kolkata,East,WH_KOL_01,AGT_0004,BlueDart,Home & Kitchen,13273.1,COD,3,5,2,Yes,Traffic Congestion,No,1,July,Q3,No,Yes
ORD104085,2024-02-27 06:04,2024-03-01,2024-03-01,Delhi,North,WH_DEL_01,AGT_0096,BlueDart,Toys,2895.97,COD,3,3,0,No,None,No,1,February,Q1,No,No
ORD104086,2024-12-05 19:08,2024-12-07,2024-12-07,Kolkata,East,WH_KOL_01,AGT_0079,BlueDart,Beauty,499.53,Prepaid,2,2,0,No,None,No,1,December,Q4,No,No
ORD104087,2024-08-26 12:39,2024-08-31,2024-08-31,Lucknow,North,WH_LKO_01,AGT_0020,DTDC,Beauty,10483.09,COD,5,5,0,No,None,No,1,August,Q3,No,Yes
ORD104088,2024-04-18 11:00,2024-04-23,2024-04-23,Delhi,North,WH_DEL_01,AGT_0049,Ecom Express,Toys,9329.19,COD,5,5,0,No,None,No,1,April,Q2,No,No
ORD104089,2024-10-16 13:32,2024-10-17,2024-10-17,Hyderabad,South,WH_HYD_01,AGT_0081,Dunzo,Books,1830.76,Prepaid,1,1,0,No,None,No,1,October,Q4,Yes,No
ORD104090,2024-12-02 11:40,2024-12-04,2024-12-05,Mumbai,West,WH_MUM_01,AGT_0037,DTDC,Electronics,2288.9,COD,2,3,1,Yes,Wrong Address,No,1,December,Q4,No,No
ORD104091,2024-12-24 11:59,2024-12-31,2024-12-30,Bangalore,South,WH_BLR_01,AGT_0078,Delhivery,Home & Kitchen,9786.85,Prepaid,7,7,0,No,None,No,1,December,Q4,No,No
ORD104092,2024-04-18 03:26,2024-04-19,2024-04-19,Hyderabad,South,WH_HYD_01,AGT_0150,Ecom Express,Books,11118.93,COD,1,1,0,No,None,No,1,April,Q2,No,No
ORD104093,2024-01-21 15:07,2024-01-22,2024-01-22,Ahmedabad,West,WH_AMD_01,AGT_0127,Shadowfax,Fashion,13478.15,Prepaid,1,1,0,No,None,No,1,January,Q1,No,No
ORD104094,2024-08-20 04:15,2024-08-27,2024-08-29,Jaipur,North,WH_JAI_01,AGT_0047,BlueDart,Beauty,1893.88,COD,7,9,2,Yes,Route Optimization Failure,No,1,August,Q3,No,Yes
ORD104095,2024-06-03 04:13,2024-06-08,2024-06-08,Pune,West,WH_PUN_01,AGT_0018,Dunzo,Home & Kitchen,5182.94,COD,5,5,0,No,None,No,1,June,Q2,No,Yes
ORD104096,2024-05-23 14:41,2024-05-30,2024-05-29,Patna,East,WH_PAT_01,AGT_0017,Dunzo,Sports,7859.52,Prepaid,7,7,0,No,None,No,1,May,Q2,No,No
ORD104097,2024-09-11 16:16,2024-09-14,2024-09-15,Delhi,North,WH_DEL_01,AGT_0071,Ekart,Books,11039.47,COD,3,4,1,Yes,Customer Unavailable,No,3,September,Q3,No,Yes
ORD104098,2024-04-28 14:38,2024-04-30,2024-04-30,Indore,Central,WH_IND_01,AGT_0030,Dunzo,Beauty,14359.73,COD,2,2,0,No,None,No,1,April,Q2,No,No
ORD104099,2024-10-02 16:04,2024-10-07,2024-10-09,Delhi,North,WH_DEL_01,AGT_0119,Dunzo,Books,10795.19,Prepaid,5,7,2,Yes,Route Optimization Failure,No,1,October,Q4,Yes,No
ORD104100,2024-10-28 13:28,2024-11-04,2024-11-04,Chennai,South,WH_CHN_01,AGT_0133,Delhivery,Home & Kitchen,10548.88,COD,7,7,0,No,None,No,1,October,Q4,Yes,No
ORD104101,2024-09-23 03:20,2024-09-28,2024-10-05,Bhopal,Central,WH_BHO_01,AGT_0091,DTDC,Sports,1945.48,Prepaid,5,12,7,Yes,Weather Conditions,Yes,1,September,Q3,No,Yes
ORD104102,2024-12-04 14:38,2024-12-09,2024-12-08,Kolkata,East,WH_KOL_01,AGT_0015,Dunzo,Toys,10899.63,Prepaid,5,5,0,No,None,No,1,December,Q4,No,No
ORD104103,2024-06-07 20:40,2024-06-10,2024-06-12,Bhopal,Central,WH_BHO_01,AGT_0027,XpressBees,Toys,14866.54,Prepaid,3,5,2,Yes,Traffic Congestion,No,1,June,Q2,No,Yes
ORD104104,2024-05-14 03:09,2024-05-19,2024-05-22,Patna,East,WH_PAT_01,AGT_0115,Ecom Express,Sports,1760.38,Prepaid,5,8,3,Yes,Customer Unavailable,Yes,2,May,Q2,No,No
ORD104105,2024-01-27 11:23,2024-01-30,2024-01-29,Chennai,South,WH_CHN_01,AGT_0074,Dunzo,Toys,4998.76,Prepaid,3,3,0,No,None,No,1,January,Q1,No,No
ORD104106,2024-09-29 11:27,2024-10-02,2024-10-08,Surat,West,WH_SRT_01,AGT_0113,XpressBees,Books,4724.31,Prepaid,3,9,6,Yes,Warehouse Processing Delay,Yes,1,September,Q3,No,Yes
ORD104107,2024-03-20 16:47,2024-03-22,2024-03-21,Chennai,South,WH_CHN_01,AGT_0001,Delhivery,Books,2894.82,Prepaid,2,2,0,No,None,No,1,March,Q1,No,No
ORD104108,2024-05-29 18:25,2024-05-30,2024-05-30,Pune,West,WH_PUN_01,AGT_0132,DTDC,Fashion,5205.76,Prepaid,1,1,0,No,None,No,1,May,Q2,No,No
ORD104109,2024-08-02 01:39,2024-08-07,2024-08-06,Ahmedabad,West,WH_AMD_01,AGT_0031,Ekart,Home & Kitchen,6670.95,COD,5,8,3,Yes,None,No,1,August,Q3,No,Yes
ORD104110,2024-10-20 10:24,2024-10-27,2024-10-29,Nagpur,Central,WH_NGP_01,AGT_0011,Shadowfax,Beauty,5711.08,Prepaid,7,9,2,Yes,Traffic Congestion,No,1,October,Q4,Yes,No
ORD104111,2024-10-17 12:58,2024-10-18,2024-10-18,Pune,West,WH_PUN_01,AGT_0056,Ekart,Sports,13741.81,COD,1,1,0,No,None,No,1,October,Q4,Yes,No
ORD104112,2024-05-08 18:58,2024-05-11,2024-05-17,Pune,West,WH_PUN_01,AGT_0126,Ecom Express,Electronics,12035.68,Prepaid,3,9,6,Yes,Traffic Congestion,Yes,1,May,Q2,No,No
ORD104113,2024-01-18 09:03,2024-01-23,2024-01-25,Pune,West,WH_PUN_01,AGT_0032,Shadowfax,Toys,12572.13,Prepaid,5,7,2,Yes,Wrong Address,No,1,January,Q1,No,No
ORD104114,2024-07-11 15:37,2024-07-13,2024-07-13,Lucknow,North,WH_LKO_01,AGT_0055,DTDC,Fashion,557.82,COD,2,2,0,No,None,No,1,July,Q3,No,Yes
ORD104115,2024-04-01 05:02,2024-04-06,2024-04-06,Chennai,South,WH_CHN_01,AGT_0044,Dunzo,Toys,3372.28,Prepaid,5,5,0,No,None,No,1,April,Q2,No,No
ORD104116,2024-03-14 17:29,2024-03-17,2024-03-17,Bangalore,South,WH_BLR_01,AGT_0076,Dunzo,Beauty,13701.14,Prepaid,3,3,0,No,None,No,1,March,Q1,No,No
ORD104117,2024-10-03 23:25,2024-10-04,2024-10-11,Bangalore,South,WH_BLR_01,AGT_0129,XpressBees,Toys,14769.51,COD,1,8,7,Yes,Warehouse Processing Delay,Yes,1,October,Q4,Yes,No
ORD104118,2024-09-21 01:07,2024-09-22,2024-09-24,Patna,East,WH_PAT_01,AGT_0136,XpressBees,Groceries,9845.79,Prepaid,1,3,2,Yes,Traffic Congestion,No,1,September,Q3,No,Yes
ORD104119,2024-07-05 05:09,2024-07-07,2024-07-07,Hyderabad,South,WH_HYD_01,AGT_0062,Ecom Express,Electronics,806.9,COD,2,2,0,No,None,No,1,July,Q3,No,Yes
ORD104120,2024-04-05 08:17,2024-04-12,2024-04-12,Surat,West,WH_SRT_01,AGT_0027,Ecom Express,Groceries,8300.99,COD,7,8,1,Yes,None,No,1,April,Q2,No,No
ORD104121,2024-07-06 10:40,2024-07-09,2024-07-14,Pune,West,WH_PUN_01,AGT_0020,Ecom Express,Books,3066.36,COD,3,8,5,Yes,Vehicle Breakdown,Yes,1,July,Q3,No,Yes
ORD104122,2024-07-16 19:53,2024-07-17,2024-07-23,Nagpur,Central,WH_NGP_01,AGT_0068,Shadowfax,Beauty,1231.98,Prepaid,1,7,6,Yes,Warehouse Processing Delay,Yes,1,July,Q3,No,Yes
ORD104123,2024-02-12 18:47,2024-02-13,2024-02-13,Chennai,South,WH_CHN_01,AGT_0118,Ecom Express,Groceries,3096.37,COD,1,1,0,No,None,No,1,February,Q1,No,No
ORD104124,2024-01-17 10:00,2024-01-19,2024-01-18,Indore,Central,WH_IND_01,AGT_0069,Ecom Express,Books,3679.3,COD,2,2,0,No,None,No,1,January,Q1,No,No
ORD104125,2024-06-15 12:00,2024-06-18,2024-06-18,Patna,East,WH_PAT_01,AGT_0082,Ecom Express,Electronics,13104.02,Prepaid,3,3,0,No,None,No,1,June,Q2,No,Yes
ORD104126,2024-07-20 23:15,2024-07-22,2024-07-22,Patna,East,WH_PAT_01,AGT_0126,Delhivery,Fashion,7355.49,Prepaid,2,2,0,No,None,No,1,July,Q3,No,Yes
ORD104127,2024-06-21 03:11,2024-06-24,2024-06-23,Jaipur,North,WH_JAI_01,AGT_0075,Ecom Express,Fashion,10271.31,Prepaid,3,3,0,No,None,No,1,June,Q2,No,Yes
ORD104128,2024-03-15 04:56,2024-03-22,2024-03-25,Bangalore,South,WH_BLR_01,AGT_0123,Shadowfax,Toys,8262.27,Prepaid,7,10,3,Yes,Vehicle Breakdown,Yes,1,March,Q1,No,No
ORD104129,2024-07-18 02:31,2024-07-23,2024-07-27,Indore,Central,WH_IND_01,AGT_0112,XpressBees,Sports,2524.17,COD,5,9,4,Yes,Customer Unavailable,Yes,3,July,Q3,No,Yes
ORD104130,2024-09-12 18:35,2024-09-14,2024-09-20,Mumbai,West,WH_MUM_01,AGT_0131,Dunzo,Home & Kitchen,857.62,Prepaid,2,8,6,Yes,Weather Conditions,Yes,1,September,Q3,No,Yes
ORD104131,2024-07-19 20:07,2024-07-22,2024-07-21,Hyderabad,South,WH_HYD_01,AGT_0139,BlueDart,Beauty,12800.71,COD,3,3,0,No,None,No,1,July,Q3,No,Yes
ORD104132,2024-09-03 18:23,2024-09-08,2024-09-09,Mumbai,West,WH_MUM_01,AGT_0004,Shadowfax,Toys,884.5,Prepaid,5,6,1,Yes,Traffic Congestion,No,1,September,Q3,No,Yes
ORD104133,2024-04-13 22:26,2024-04-14,2024-04-21,Lucknow,North,WH_LKO_01,AGT_0116,XpressBees,Home & Kitchen,9339.06,Prepaid,1,8,7,Yes,Traffic Congestion,Yes,1,April,Q2,No,No
ORD104134,2024-02-14 08:09,2024-02-15,2024-02-19,Patna,East,WH_PAT_01,AGT_0149,XpressBees,Toys,6826.18,Prepaid,1,5,4,Yes,Weather Conditions,Yes,1,February,Q1,No,No
ORD104135,2024-11-19 04:43,2024-11-24,2024-11-24,Bangalore,South,WH_BLR_01,AGT_0033,Ecom Express,Toys,13129.42,COD,5,5,0,No,None,No,1,November,Q4,Yes,No
ORD104136,2024-05-06 23:46,2024-05-08,2024-05-07,Lucknow,North,WH_LKO_01,AGT_0089,Delhivery,Groceries,2248.44,COD,2,4,2,Yes,None,No,1,May,Q2,No,No
ORD104137,2024-09-14 03:40,2024-09-19,2024-09-18,Lucknow,North,WH_LKO_01,AGT_0005,DTDC,Electronics,8904.44,Prepaid,5,5,0,No,None,No,1,September,Q3,No,Yes
ORD104138,2024-04-16 07:25,2024-04-18,2024-04-18,Lucknow,North,WH_LKO_01,AGT_0093,Dunzo,Groceries,11698.99,COD,2,2,0,No,None,No,1,April,Q2,No,No
ORD104139,2024-05-12 04:24,2024-05-17,2024-05-19,Lucknow,North,WH_LKO_01,AGT_0090,Shadowfax,Fashion,2814.82,Prepaid,5,7,2,Yes,Route Optimization Failure,No,1,May,Q2,No,No
ORD104140,2024-03-15 10:03,2024-03-16,2024-03-15,Hyderabad,South,WH_HYD_01,AGT_0093,DTDC,Toys,11693.14,Prepaid,1,1,0,No,None,No,1,March,Q1,No,No
